date_time,total_http,StoriesOfTheDay_http,Browse_http,BrowseCategories_http,BrowseStoriesByCategory_http,BrowseStoriesInCategory_http,OlderStories_http,ViewStory_http,ViewComment_http,Search_http,SearchInStories_http,SearchInComments_http,SearchInUsers_http,jpg_http,html_http,http_total_longReq,http_adjustLoad
1541027730.000000,0.680003,0.540004,0.000000,0.000000,0.139999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.680003
1541027730.050000,1.219997,0.119996,0.000000,0.000000,0.000000,0.000000,0.000000,1.100001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.219997
1541027730.100000,0.520000,0.120001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.219998,0.180001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.520000
1541027730.150000,0.720000,0.119996,0.000000,0.000000,0.000000,0.000000,0.000000,0.600004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.720000
1541027730.200000,0.120000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.040001,0.000000,0.079999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.120000
1541027730.250000,1.320005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.720001,0.440001,0.160003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.320005
1541027730.300000,0.719995,0.260000,0.000000,0.000000,0.000000,0.000000,0.000000,0.339999,0.119996,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.719995
1541027730.350000,0.259998,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.080002,0.139999,0.000000,0.000000,0.000000,0.000000,0.000000,0.039997,0.000000,0.259998
1541027730.400000,0.800001,0.139999,0.000000,0.000000,0.000000,0.000000,0.000000,0.400002,0.260000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800001
1541027730.450000,0.920005,0.219998,0.000000,0.000000,0.140004,0.000000,0.000000,0.000000,0.560002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.920005
