date_time,total_http,StoriesOfTheDay_http,Browse_http,BrowseCategories_http,BrowseStoriesByCategory_http,BrowseStoriesInCategory_http,OlderStories_http,ViewStory_http,ViewComment_http,Search_http,SearchInStories_http,SearchInComments_http,SearchInUsers_http,jpg_http,html_http,http_total_longReq,http_adjustLoad
1538673349.000000,0.780001,0.279999,0.000000,0.000000,0.000000,0.000000,0.000000,0.320001,0.180001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.780001
1538673349.050000,0.120001,0.120001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.120001
1538673349.100000,0.660008,0.140003,0.000000,0.000000,0.000000,0.000000,0.000000,0.340004,0.180001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.660008
1538673349.150000,0.599999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.599999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.599999
1538673349.200000,0.379995,0.199999,0.000000,0.000000,0.000000,0.000000,0.000000,0.019997,0.000000,0.120003,0.000000,0.000000,0.000000,0.000000,0.039997,0.000000,0.379995
1538673349.250000,1.139997,0.040001,0.000000,0.000000,0.000000,0.000000,0.000000,0.860001,0.219998,0.019997,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.139997
1538673349.300000,1.959993,0.040001,0.000000,0.000000,0.000000,0.000000,0.000000,1.399997,0.519996,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.959993
1538673349.350000,0.559999,0.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.099998,0.000000,0.060000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.559999
1538673349.400000,0.519999,0.120001,0.000000,0.000000,0.000000,0.000000,0.000000,0.399998,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.519999
1538673349.450000,0.160000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.139999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.160000
1538673349.500000,0.899996,0.000000,0.000000,0.000000,0.000000,0.000000,0.039997,0.460000,0.339998,0.060000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.899996
1538673349.550000,0.459997,0.000000,0.000000,0.159998,0.000000,0.000000,0.199997,0.000000,0.000000,0.100002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.459997
1538673349.600000,1.179999,0.239997,0.000000,0.000000,0.159998,0.000000,0.000000,0.280003,0.359998,0.140004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.179999
1538673349.650000,0.620007,0.020004,0.000000,0.000000,0.000000,0.000000,0.000000,0.300003,0.199997,0.100002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.620007
1538673349.700000,2.479990,0.139999,0.000000,0.000000,0.079998,0.000000,0.000000,1.619997,0.639996,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.479990
1538673349.750000,0.780003,0.000000,0.000000,0.000000,0.060001,0.000000,0.000000,0.240002,0.340000,0.139999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.780003
1538673349.800000,0.999998,0.120001,0.000000,0.139999,0.000000,0.000000,0.000000,0.420002,0.319996,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.999998
1538673349.850000,0.780004,0.220001,0.000000,0.160003,0.000000,0.000000,0.139999,0.000000,0.260000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.780004
1538673349.900000,0.640001,0.160002,0.000000,0.279999,0.000000,0.000000,0.000000,0.000000,0.160004,0.000000,0.000000,0.000000,0.000000,0.000000,0.039997,0.000000,0.640001
1538673349.950000,0.259995,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.219997,0.039997,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.259995
