date_time,total_http,StoriesOfTheDay_http,BrowseCategories_http,BrowseStoriesByCategory_http,OlderStories_http,ViewStory_http,SubmitStory_http,StoreStory_http,ViewComment_http,PostComment_http,StoreComment_http,ModerateComment_http,StoreModeratorLog_http,ReviewStories_http,AcceptStory_http,RejectStory_http,Search_http,RegisterUser_http,Author_http,jpg_http,html_http,http_total_longReq,http_adjustLoad
1524021326.000000,150.000000,42.000000,3.000000,4.000000,5.000000,33.000000,2.000000,3.000000,18.000000,0.000000,14.000000,0.000000,2.000000,1.000000,2.000000,0.000000,16.000000,3.000000,2.000000,0.000000,0.000000,150.000000,0.000000
1524021326.050000,163.740002,45.779999,3.740002,4.000000,7.000000,36.280003,2.619999,3.619999,18.600002,0.000000,14.819996,0.000000,2.000000,1.000000,2.000000,0.000000,17.280003,3.000000,2.000000,0.000000,0.000000,163.740002,0.000000
1524021326.100000,175.440002,48.000000,4.000000,4.000000,8.000000,39.220001,3.000000,4.000000,20.240002,0.000000,16.980000,0.000000,2.000000,1.000000,2.000000,0.000000,18.000000,3.000000,2.000000,0.000000,0.000000,175.440002,0.000000
1524021326.150000,183.380000,49.239998,5.119999,4.880001,8.000000,41.040005,3.000000,4.000000,21.040001,0.060000,17.139999,0.000000,2.000000,1.000000,2.000000,0.000000,19.859997,3.000000,2.000000,0.000000,0.000000,183.320000,0.060000
1524021326.200000,193.399998,52.239998,6.000000,5.000000,8.000000,43.000000,3.000000,4.000000,22.960003,0.000000,19.199997,0.000000,2.000000,1.000000,2.000000,0.000000,20.000000,3.000000,2.000000,0.000000,0.000000,193.399998,0.000000
1524021326.250000,200.859994,54.779995,6.039997,5.000000,8.000000,43.000000,3.000000,4.000000,25.439999,0.040002,20.940002,0.000000,2.000000,1.000000,2.000000,0.000000,20.619999,3.000000,2.000000,0.000000,0.000000,200.819992,0.040002
1524021326.300000,206.419999,56.000000,7.000000,5.239998,8.000000,43.119999,3.000000,4.020000,27.000000,0.000000,22.000000,0.000000,2.000000,1.000000,2.000000,0.000000,21.040002,3.000000,2.000000,0.000000,0.000000,206.379997,0.040002
1524021326.350000,215.599983,56.819996,7.000000,6.000000,8.099998,46.779995,4.199997,5.399998,27.000000,0.000000,22.000000,0.000000,2.000000,1.000000,2.000000,0.639999,21.660000,3.000000,2.000000,0.000000,0.000000,215.559986,0.039997
1524021326.400000,227.559994,61.240002,7.000000,6.000000,9.000000,48.000000,6.199997,6.000000,27.479996,0.000000,22.939999,0.000000,2.000000,1.000000,2.599998,1.000000,22.100002,3.000000,2.000000,0.000000,0.000000,227.459991,0.100002
1524021326.450000,233.340008,63.760002,7.440002,6.000000,9.000000,48.000000,7.000000,6.639999,28.000000,0.000000,23.000000,0.000000,2.000000,1.000000,3.000000,1.000000,22.500004,3.000000,2.000000,0.000000,0.000000,233.340008,0.000000
1524021326.500000,239.859997,65.000000,8.699997,6.180000,9.780003,48.000000,7.000000,7.540001,28.000000,0.039997,23.000000,0.000000,2.000000,1.000000,3.000000,1.000000,24.619999,3.000000,2.000000,0.000000,0.000000,239.820000,0.039997
1524021326.550000,245.099998,66.320000,9.000000,7.000000,10.000000,48.000000,7.000000,8.000000,28.579998,0.200000,23.000000,0.000000,2.000000,1.000000,3.000000,1.000000,26.000000,3.000000,2.000000,0.000000,0.000000,244.899998,0.200000
1524021326.600000,251.280007,69.280003,9.000000,7.000000,10.000000,48.980003,7.000000,8.000000,29.820000,0.079999,23.000000,0.000000,2.000000,1.000000,3.000000,1.000000,27.120003,3.000000,2.000000,0.000000,0.000000,251.200008,0.079999
1524021326.650000,259.099996,71.299999,9.000000,7.000000,10.000000,52.319996,7.000000,8.000000,30.559998,0.140004,23.000000,0.000000,2.000000,1.000000,3.000000,1.000000,28.779999,3.000000,2.000000,0.000000,0.000000,258.959991,0.140004
1524021326.700000,264.519997,72.000000,9.359997,7.000000,10.619999,53.760002,7.000000,8.000000,32.000000,0.000000,23.779999,0.000000,2.000000,1.000000,3.000000,1.000000,29.000000,3.000000,2.000000,0.000000,0.000000,264.519997,0.000000
1524021326.750000,269.400008,72.340000,11.300003,7.000000,11.000000,54.180000,7.000000,8.000000,33.160004,0.060000,24.099998,0.000000,2.000000,1.000000,3.000000,1.000000,29.260002,3.000000,2.000000,0.000000,0.000000,269.340008,0.060000
1524021326.800000,276.659995,73.439999,12.000000,7.220001,11.820000,55.559998,7.340000,8.160000,34.000000,0.059996,25.020000,0.000000,2.000000,1.000000,3.000000,1.000000,30.040002,3.000000,2.000000,0.000000,0.000000,276.559998,0.099998
1524021326.850000,284.220004,75.760002,12.779999,8.000000,12.000000,56.340000,8.000000,9.000000,34.280003,0.060000,26.000000,0.000000,2.000000,1.000000,3.000000,1.000000,30.000000,3.000000,2.000000,0.000000,0.000000,284.160004,0.060000
1524021326.900000,292.479995,76.779995,13.459999,9.820004,12.160004,59.320000,8.000000,9.000000,35.539997,0.060000,26.000000,0.000000,2.000000,1.000000,3.000000,1.000000,30.339996,3.000000,2.000000,0.000000,0.000000,292.419994,0.060000
1524021326.950000,300.000000,79.000000,14.000000,11.000000,13.000000,61.000000,8.000000,9.000000,36.000000,0.000000,26.000000,0.000000,2.000000,1.000000,3.000000,1.000000,31.000000,3.000000,2.000000,0.000000,0.000000,300.000000,0.000000
